time,QI_CIT@PV,QI_P14@PV,QI_P11@PV,QI_P12@PV,QI_P15@PV,QI_P17@PV,QI_P21@PV,QI_P21_2@PV,QI_P48@PV,QI_P52@PV,QI_P53@PV,QI_P54@PV,QI_P55@PV,QI_P56@PV,QI_P58@PV,QI_P60_1@PV,QI_P60_2@PV,QI_P60_3@PV,QI_P51@PV,QI_P06@PV,QI_P21_TOT@PV,QI_P03@PV,QI_P50@PV,QI_P18@PV
2021-09-26 19:20:00,64.701401,70.234802,311.01401,74.644402,51.0,22.0,53.0,4.0,281.0,26.0,24.0,7.0,36.0,15.0,73.0,380.70999,267.67499,6.3710299,0.0,5.7011899E-2,57.1329,35.7607,47.1236,17.064501
2021-09-26 19:21:00,63.459702,80.063499,314.617,72.800903,50.0,26.0,48.0,4.0,276.0,26.0,24.0,7.0,34.0,15.0,71.0,384.16199,269.47,4.4162698,0.0,0.0,52.365299,31.7125,38.6301,15.3985
2021-09-26 19:22:00,50.822899,88.366898,322.36099,71.117401,51.0,22.0,43.0,5.0,281.0,26.0,24.0,7.0,16.0,37.0,72.0,380.17999,271.48999,3.7398801,0.0,-0.0571387,48.2005,32.1017,44.673599,14.137
2021-09-26 19:23:00,47.700401,86.331902,308.16501,68.303596,50.0,41.0,55.0,5.0,273.0,26.0,23.0,7.0,14.0,28.0,65.0,381.677,275.52802,1.41835,0.0,-0.0569457,58.017399,43.409698,42.645802,10.0964
2021-09-26 19:24:00,50.0741,88.263901,316.42899,68.611099,51.0,22.0,132.0,3.0,295.0,29.0,24.0,8.0,14.0,12.0,65.0,369.21701,273.509,1.2092299,0.0,-5.5093899E-2,132.72301,56.387501,41.118698,9.33564
2021-09-26 19:25:00,57.020802,89.091301,323.53,64.493202,52.0,43.0,56.0,3.0,295.0,23.0,25.0,9.0,15.0,13.0,70.0,374.698,273.95801,5.3132901,0.0,-0.111775,119.973,49.593498,43.987499,9.3390398
2021-09-26 19:26:00,56.743599,86.5625,328.77399,64.421997,53.0,20.0,51.0,5.0,298.0,24.0,25.0,8.0,15.0,13.0,70.0,383.24399,275.30399,6.2993798,0.0,-0.115082,55.891499,52.922699,37.813,9.1924601
2021-09-26 19:27:00,58.262199,84.701103,325.81799,64.785698,54.0,40.0,47.0,4.0,290.0,23.0,25.0,8.0,17.0,13.0,70.0,380.17999,273.95801,6.1991801,0.0,-7.1297899E-2,51.349899,50.2159,46.118,10.9132
2021-09-26 19:28:00,57.215599,83.987297,334.49799,66.763901,53.0,26.0,46.0,4.0,293.0,22.0,25.0,8.0,26.0,38.0,64.0,386.18301,273.509,3.8022299,0.0,-0.00145506,48.092602,45.464298,30.5802,12.8552
2021-09-26 19:29:00,59.368698,79.550301,318.853,63.5238,52.0,45.0,87.0,4.0,278.0,21.0,24.0,8.0,18.0,34.0,55.0,372.11099,272.38699,2.70454,0.0,-0.0011905,90.747902,26.164301,46.810799,12.1957
2021-09-26 19:30:00,60.857101,72.655403,325.07101,70.046097,53.0,28.0,96.0,4.0,287.0,25.0,24.0,8.0,15.0,12.0,64.0,376.974,272.16299,2.70769,0.0,-1.9841101E-3,128.815,29.941299,22.3368,11.0
2021-09-26 19:31:00,67.685204,80.634903,325.651,70.276802,54.0,22.0,51.0,4.0,288.0,25.0,25.0,7.0,15.0,13.0,69.0,393.18799,271.48999,4.48348,0.0,-9.2590298E-4,59.933998,31.8354,49.507,9.8805399
2021-09-26 19:32:00,65.8218,83.361298,321.56299,70.965599,54.0,19.0,48.0,4.0,291.0,26.0,25.0,8.0,15.0,14.0,70.0,400.487,269.91901,5.0349698,0.0,-0.00132272,52.614399,42.668201,9.2638903,9.9799099
2021-09-26 19:33:00,64.613098,85.239098,318.565,70.125702,53.0,40.0,43.0,4.0,283.0,25.0,25.0,8.0,15.0,14.0,69.0,398.81,269.246,5.96627,0.0,-9.2590298E-4,47.013401,31.5779,51.937401,10.2761
2021-09-26 19:34:00,61.607101,76.4683,295.49799,68.082497,51.0,26.0,64.0,4.0,278.0,27.0,24.0,8.0,24.0,37.0,59.0,401.98401,268.573,3.33006,0.0,-6.6139101E-4,64.702202,46.946999,3.8333299,9.5709295
2021-09-26 19:35:00,63.625702,67.883102,298.66901,68.084801,51.0,22.0,118.0,4.0,280.0,25.0,24.0,8.0,30.0,33.0,56.0,383.57501,270.81699,2.61359,0.0,0.00138888,122.135,52.841801,52.210098,8.7589302
2021-09-26 19:36:00,62.791698,67.6157,312.767,69.884598,51.0,39.0,56.0,4.0,282.0,23.0,24.0,8.0,20.0,10.0,66.0,397.022,275.97699,3.1930101,0.0,0.0021164,60.172501,50.317001,1.97205,10.9838
2021-09-26 19:37:00,63.353199,67.071404,321.52499,70.329002,53.0,20.0,48.0,4.0,277.0,22.0,25.0,8.0,17.0,11.0,65.0,398.87701,274.40701,5.9404802,0.0,0.00218252,51.4688,49.758499,55.370399,13.3242
2021-09-26 19:38:00,61.8932,64.142403,313.00101,69.128502,53.0,38.0,44.0,4.0,273.0,22.0,25.0,7.0,16.0,13.0,69.0,400.26901,276.202,6.3873,0.0,0.0027778,47.8535,48.938099,0.26678199,14.5836
2021-09-26 19:39:00,64.103996,64.008904,316.974,65.395798,53.0,20.0,42.0,4.0,277.0,22.0,25.0,7.0,16.0,39.0,62.0,390.61801,273.509,6.05089,0.0,0.0172619,44.7808,46.4482,56.038898,13.099
2021-09-26 19:40:00,60.920101,63.453701,306.36099,62.017899,51.0,25.0,59.0,4.0,272.0,22.0,25.0,7.0,16.0,39.0,56.0,395.43799,272.612,2.75,0.0,3.5251301E-2,62.948898,30.7738,5.3240702E-2,11.4219
2021-09-26 19:41:00,64.227898,79.835999,299.60501,63.656101,49.0,19.0,102.0,4.0,265.0,25.0,24.0,7.0,34.0,34.0,68.0,368.29999,271.48999,1.29107,0.0,3.93261,106.066,31.4042,54.917599,9.7850504
2021-09-26 19:42:00,63.599899,85.760902,304.11099,63.894699,51.0,30.0,71.0,4.0,273.0,25.0,25.0,7.0,35.0,12.0,71.0,387.98801,270.81699,3.1310301,0.0,25.511,77.103897,33.509701,1.17512,10.1786
2021-09-26 19:43:00,63.871498,90.009903,311.099,64.6493,52.0,18.0,43.0,5.0,272.0,25.0,25.0,8.0,18.0,12.0,70.0,380.474,269.47,5.6795602,0.0,17.877001,47.495499,33.2174,56.861099,10.7581
2021-09-26 19:44:00,62.6581,87.7024,307.25601,63.690498,52.0,37.0,39.0,5.0,266.0,26.0,25.0,8.0,16.0,12.0,68.0,386.40601,269.69501,6.2003002,0.0,8.99683,43.8027,42.385399,2.40625,9.9146795
2021-09-26 19:45:00,62.340599,87.840302,313.164,64.214302,52.0,17.0,39.0,5.0,271.0,24.0,25.0,8.0,16.0,34.0,62.0,381.64001,270.81699,4.8115101,0.0,5.4771199,40.1339,41.804199,57.047199,10.5491
2021-09-26 19:46:00,51.5508,84.607201,298.19901,62.0536,51.0,38.0,56.0,5.0,252.0,22.0,25.0,8.0,15.0,39.0,65.0,376.35699,270.59201,2.7643099,0.0,3.9793601,61.325401,51.957802,3.47193,11.8566
2021-09-26 19:47:00,50.239601,89.451698,305.75101,63.845901,52.0,17.0,88.0,5.0,264.0,20.0,25.0,8.0,17.0,37.0,70.0,391.15201,270.59201,2.66012,0.0,3.44048,92.152397,28.7714,55.924801,13.3776
2021-09-26 19:48:00,52.150299,87.830704,311.664,64.201401,53.0,34.0,52.0,4.0,261.0,22.0,25.0,8.0,30.0,13.0,69.0,403.052,270.14301,4.9625001,0.0,3.2797699,56.4044,28.636101,6.6840301,13.8872
2021-09-26 19:49:00,52.624699,82.141197,319.05301,67.176804,54.0,13.0,43.0,4.0,266.0,22.0,25.0,8.0,27.0,13.0,70.0,402.25699,269.022,6.1869502,0.0,2.70437,47.985298,37.009201,55.416599,12.4678
2021-09-26 19:50:00,52.683498,73.214302,300.04999,70.198402,53.0,37.0,38.0,4.0,259.0,19.0,25.0,8.0,17.0,14.0,64.0,396.56,268.573,6.2861099,0.0,3.9880998E-2,42.013,41.060001,14.8814,10.8256
2021-09-26 19:51:00,55.384899,80.643204,301.302,70.1959,53.0,14.0,51.0,5.0,244.0,24.0,25.0,8.0,14.0,15.0,67.0,400.36899,268.573,3.8222201,0.0,3.2870401E-2,56.009899,58.351799,53.815601,9.9950399
2021-09-26 19:52:00,57.020302,81.863403,300.871,68.837303,53.0,24.0,79.0,5.0,240.0,20.0,25.0,8.0,14.0,36.0,70.0,384.00299,267.67499,1.5625,0.0,0.0428572,66.466904,44.6567,22.511801,9.29109
2021-09-26 19:53:00,59.099201,84.410698,306.595,71.335297,54.0,35.0,53.0,5.0,245.0,28.0,26.0,7.0,14.0,35.0,70.0,383.53699,268.12399,1.3197401,0.0,0.0482805,82.221901,44.763599,51.4781,10.4732
2021-09-26 19:54:00,59.589901,73.194397,310.89099,72.811302,53.0,41.0,47.0,5.0,243.0,25.0,25.0,7.0,14.0,14.0,70.0,384.97,267.89999,5.23175,0.0,0.0482805,51.4762,33.195801,29.6341,11.9031
2021-09-26 19:55:00,59.730202,66.311203,324.70001,72.583298,53.0,19.0,40.0,5.0,247.0,26.0,25.0,8.0,19.0,13.0,67.0,386.82901,270.81699,6.1684499,0.0,4.4047698E-2,44.900101,42.730999,48.874802,12.6362
2021-09-26 19:56:00,59.377998,64.201401,320.008,72.971199,53.0,25.0,38.0,4.0,241.0,24.0,24.0,7.0,30.0,13.0,56.0,380.75101,270.59201,6.0865598,0.0,5.3835999E-2,43.120602,40.3181,35.368099,12.8919
2021-09-26 19:57:00,58.6101,63.437698,321.72501,77.308701,54.0,37.0,55.0,5.0,243.0,20.0,23.0,8.0,19.0,14.0,66.0,384.42001,271.48999,3.7314,0.0,0.0396825,58.629299,29.7831,47.062698,12.1076
2021-09-26 19:58:00,58.8783,62.717602,322.71899,76.761902,54.0,19.0,71.0,2.0,240.0,20.0,22.0,7.0,16.0,36.0,71.0,378.93399,271.93799,2.6946399,0.0,0.0396825,71.788696,38.823799,39.119202,11.6744
2021-09-26 19:59:00,58.187801,63.535702,319.88,76.505798,53.0,38.0,49.0,5.0,242.0,20.0,22.0,7.0,16.0,37.0,71.0,403.69501,271.93799,2.6531999,0.0,0.0452381,53.9296,31.4079,45.179401,11.8403
2021-09-26 20:00:00,58.874001,67.067596,314.617,75.472198,54.0,18.0,40.0,5.0,238.0,20.0,21.0,7.0,16.0,16.0,68.0,399.63901,271.71399,5.48418,0.0,0.0402117,45.2258,39.541698,43.0704,11.1698
2021-09-26 20:01:00,57.984901,79.178596,313.44299,74.748802,53.0,42.0,39.0,5.0,238.0,20.0,22.0,7.0,16.0,16.0,55.0,406.91699,272.16299,6.1834798,0.0,0.0452381,42.8853,56.627102,42.264801,10.2477
2021-09-26 20:02:00,65.538002,83.032898,308.55701,72.744003,52.0,17.0,46.0,5.0,236.0,21.0,21.0,8.0,23.0,16.0,58.0,403.052,271.48999,5.6975198,0.0,0.0402117,50.988899,53.9436,45.7019,9.54531
2021-09-26 20:03:00,65.875,85.930603,298.17999,65.169296,53.0,31.0,63.0,3.0,239.0,22.0,21.0,8.0,35.0,16.0,68.0,408.259,271.26501,2.13343,0.0,3.9153401E-2,65.340103,51.4566,36.381901,9.9799099
2021-09-26 20:04:00,66.960197,87.537003,294.48901,65.625,53.0,17.0,51.0,5.0,224.0,27.0,22.0,8.0,20.0,18.0,69.0,409.577,271.48999,1.33289,0.0,3.9153401E-2,66.350502,51.480202,48.4422,12.5592
2021-09-26 20:05:00,66.662003,88.125,296.495,53.481499,54.0,35.0,45.0,5.0,228.0,25.0,22.0,8.0,17.0,19.0,70.0,401.98401,271.26501,2.8428099,0.0,4.8941799E-2,50.334599,41.975601,26.4538,13.8125
2021-09-26 20:06:00,65.735802,87.689796,311.07901,49.518799,52.0,13.0,39.0,5.0,226.0,21.0,22.0,8.0,16.0,18.0,66.0,402.45801,271.04099,5.8647299,0.0,0.0342592,43.8405,37.155602,50.317402,13.0607
2021-09-26 20:07:00,63.0369,86.796097,303.25299,55.2341,53.0,34.0,40.0,5.0,230.0,18.0,22.0,8.0,16.0,17.0,63.0,387.61899,270.81699,6.09167,0.0,4.8941799E-2,44.711601,43.5312,14.2468,11.3121
2021-09-26 20:08:00,62.9445,85.619904,307.20801,57.653301,53.0,14.0,70.0,4.0,229.0,23.0,21.0,7.0,16.0,16.0,69.0,385.66101,270.14301,5.9904499,0.0,4.8941799E-2,74.320396,36.8839,52.7616,10.2697
2021-09-26 20:09:00,51.1875,79.6138,310.18799,57.440498,54.0,37.0,55.0,4.0,232.0,20.0,21.0,7.0,27.0,20.0,70.0,389.12299,271.04099,1.8067,0.0,3.9153401E-2,59.4394,57.913502,7.6796298,10.2862
2021-09-26 20:10:00,51.0,78.227699,319.91101,72.997704,53.0,20.0,46.0,4.0,248.0,19.0,21.0,7.0,35.0,31.0,68.0,389.57001,271.04099,2.1289201,0.0,4.4047602E-2,50.229801,33.354198,54.897598,10.7791
2021-09-26 20:11:00,52.0718,84.277802,316.646,71.130898,52.0,36.0,41.0,4.0,246.0,20.0,21.0,7.0,19.0,33.0,69.0,389.60999,270.59201,2.8227899,0.0,4.3452401E-2,44.4907,54.723801,2.84323,10.369
2021-09-26 20:12:00,51.792301,84.333298,316.298,66.666702,52.0,20.0,51.0,5.0,247.0,23.0,20.0,7.0,15.0,16.0,65.0,389.60999,269.022,5.77634,0.0,3.3796299E-2,55.7132,57.361099,56.504501,9.6075497
2021-09-26 20:13:00,51.991199,82.754601,313.229,66.073097,52.0,19.0,69.0,5.0,246.0,23.0,20.0,7.0,14.0,16.0,68.0,387.772,268.349,6.1564999,0.0,4.9603201E-2,63.5219,54.965099,0.85833299,11.2394
2021-09-26 20:14:00,57.088001,70.285698,303.06699,65.109596,52.0,18.0,55.0,4.0,247.0,28.0,20.0,7.0,14.0,16.0,68.0,389.46301,266.77802,6.1340299,0.0,1.3370399,59.1768,49.077599,57.0914,12.1458
2021-09-26 20:15:00,58.125198,67.395798,311.94601,65.989601,52.0,27.0,44.0,4.0,246.0,27.0,20.0,7.0,14.0,17.0,68.0,389.78699,270.14401,3.09288,0.0,28.965401,47.9473,37.642899,0.16076399,13.3681
2021-09-26 20:16:00,57.8466,66.022301,311.53299,67.069504,51.0,32.0,42.0,4.0,246.0,23.0,19.0,8.0,15.0,17.0,66.0,385.806,270.81699,2.6531999,0.0,34.065498,45.9855,40.668999,57.998501,12.7017
2021-09-26 20:17:00,58.055599,65.505997,304.241,75.631302,51.0,18.0,52.0,4.0,256.0,22.0,19.0,8.0,31.0,18.0,55.0,401.064,270.59201,2.6979699,0.0,15.018,55.931099,40.895302,0.0,11.31
2021-09-26 20:18:00,57.502998,67.930702,310.056,76.905403,51.0,33.0,65.0,2.0,257.0,19.0,20.0,7.0,25.0,17.0,52.0,399.077,271.71399,4.5758901,0.0,8.6430597,67.202599,41.166698,57.304901,9.9462605
2021-09-26 20:19:00,56.811501,80.298302,304.957,93.527802,52.0,18.0,50.0,5.0,272.0,20.0,20.0,8.0,16.0,35.0,66.0,399.409,271.71399,4.8681002,0.0,6.3857098,55.043701,44.922298,1.65943,9.0653896
2021-09-26 20:20:00,56.3839,84.3125,306.61801,79.275299,51.0,35.0,42.0,5.0,278.0,24.0,19.0,7.0,16.0,31.0,67.0,397.35199,273.509,5.89152,0.0,5.2210999,47.466702,32.098701,57.296001,8.5761404
2021-09-26 20:21:00,54.769798,84.672096,311.922,78.935501,50.0,13.0,41.0,4.0,273.0,28.0,18.0,7.0,15.0,16.0,66.0,403.13199,275.30399,3.1498001,0.0,4.3355899,46.1497,65.589203,3.96123,9.7048597
2021-09-26 20:22:00,55.827,85.494102,309.561,76.460602,51.0,32.0,48.0,3.0,270.0,28.0,18.0,8.0,15.0,15.0,62.0,401.78601,274.18201,2.6431601,0.0,3.3871701,51.4035,52.709301,56.496498,12.0106
2021-09-26 20:23:00,55.700401,85.687798,315.20801,72.790703,51.0,21.0,68.0,3.0,269.0,29.0,18.0,8.0,16.0,18.0,49.0,403.76999,274.85501,3.4226201,0.0,3.12672,65.646797,48.8839,6.4911499,12.6862
2021-09-26 20:24:00,55.641399,86.395798,332.168,61.201199,51.0,38.0,50.0,5.0,271.0,28.0,18.0,7.0,27.0,18.0,62.0,403.76999,275.07999,5.9151802,0.0,3.10219,55.258598,45.034901,55.711201,12.1922
2021-09-26 20:25:00,55.309502,83.152603,327.17599,60.727901,50.0,17.0,42.0,3.0,270.0,29.0,17.0,7.0,29.0,18.0,67.0,405.66699,275.30399,6.2003698,0.0,3.2337999,49.785,45.2589,18.313,11.7499
2021-09-26 20:26:00,56.523102,81.648804,326.043,60.956799,51.0,39.0,42.0,3.0,269.0,28.0,18.0,7.0,21.0,18.0,66.0,399.73199,274.40701,6.1382399,0.0,3.4761901,45.940601,55.413101,52.4529,10.1491
2021-09-26 20:27:00,55.519199,73.775101,325.42499,61.5266,50.0,18.0,62.0,3.0,268.0,25.0,18.0,8.0,16.0,20.0,64.0,399.60699,273.285,1.9885401,0.0,3.625,54.433201,56.072601,29.053699,9.93643
2021-09-26 20:28:00,56.801601,63.703701,328.444,61.582001,51.0,44.0,68.0,3.0,268.0,23.0,18.0,7.0,16.0,35.0,55.0,395.40399,272.836,1.26905,0.0,3.55318,71.657097,53.599098,48.019501,10.3193
2021-09-26 20:29:00,56.9408,61.321899,327.59399,62.317501,51.0,19.0,51.0,5.0,268.0,24.0,18.0,7.0,15.0,35.0,50.0,405.40201,272.16299,2.13326,0.0,3.0046301,56.615898,53.848701,36.733299,9.8769798
2021-09-26 20:30:00,56.801601,65.982597,328.55099,65.293701,52.0,42.0,42.0,4.0,269.0,25.0,19.0,8.0,17.0,18.0,69.0,399.77701,269.91901,5.6762199,0.0,5.0264601E-2,45.416199,52.084801,46.360401,9.0853205
2021-09-26 20:31:00,50.1404,75.517403,325.56,64.983498,51.0,28.0,45.0,5.0,264.0,24.0,19.0,7.0,33.0,16.0,67.0,396.311,270.81699,6.0999999,0.0,0.0470239,45.048,53.924599,40.931801,9.1450901
2021-09-26 20:32:00,49.871498,80.497704,330.577,65.902802,52.0,43.0,50.0,5.0,268.0,25.0,19.0,8.0,26.0,19.0,69.0,397.259,270.59201,4.61624,0.0,0.042328,53.909698,62.4603,43.4664,11.4973
2021-09-26 20:33:00,51.4678,80.529099,327.51199,65.300903,52.0,28.0,61.0,5.0,266.0,26.0,19.0,7.0,15.0,18.0,65.0,387.08701,272.16299,2.7985599,0.0,4.8214301E-2,68.473602,55.705399,44.531601,13.5764
2021-09-26 20:34:00,51.944401,74.960701,328.37299,66.585297,53.0,46.0,49.0,5.0,264.0,27.0,19.0,8.0,15.0,18.0,60.0,388.194,271.04099,2.6447401,0.0,4.8214301E-2,53.953899,54.6008,39.257401,13.6059
2021-09-26 20:35:00,51.611301,68.135399,313.521,65.989601,53.0,21.0,40.0,2.0,256.0,28.0,19.0,7.0,14.0,19.0,61.0,390.40399,271.26501,5.7188001,0.0,4.8214301E-2,42.6959,31.727301,47.744801,11.6596
2021-09-26 20:36:00,51.4286,68.881897,329.48199,66.511902,52.0,20.0,45.0,5.0,259.0,28.0,18.0,8.0,14.0,20.0,68.0,382.84698,270.36801,6.1213498,0.0,5.8928601E-2,49.753101,32.002499,31.0742,10.0886
2021-09-26 20:37:00,55.3148,67.933998,316.02499,65.013901,51.0,35.0,58.0,3.0,252.0,27.0,18.0,8.0,16.0,18.0,65.0,371.629,277.772,5.9682498,0.0,0.037037,60.611301,31.802099,48.712399,9.1108599
2021-09-26 20:38:00,57.494701,71.805702,317.53699,66.650803,53.0,19.0,56.0,4.0,247.0,23.0,18.0,7.0,33.0,19.0,69.0,366.311,280.465,2.94241,0.0,4.8214301E-2,71.481003,39.408901,19.622999,9.1099501
2021-09-26 20:39:00,57.706501,81.642899,316.63,75.401001,53.0,43.0,45.0,3.0,250.0,22.0,18.0,8.0,24.0,20.0,62.0,370.93799,279.34299,2.6793699,0.0,4.8214301E-2,53.013901,31.903,51.761101,10.1104
2021-09-26 20:40:00,57.4324,86.890198,315.004,78.166702,52.0,18.0,39.0,3.0,248.0,23.0,18.0,7.0,16.0,30.0,67.0,373.84299,279.56699,4.8919902,0.0,4.8214301E-2,46.080601,31.950001,8.2432299,9.8273802
2021-09-26 20:41:00,57.7672,87.7407,307.733,76.729698,51.0,44.0,45.0,3.0,248.0,23.0,17.0,8.0,15.0,35.0,69.0,370.30099,281.811,6.0562501,0.0,3.7500001E-2,43.340599,43.744598,54.493599,10.3571
2021-09-26 20:42:00,56.604198,90.5243,314.702,77.968803,53.0,21.0,55.0,5.0,248.0,23.0,17.0,8.0,15.0,32.0,69.0,367.71399,282.035,6.18472,0.0,0.0535715,59.906101,31.933001,2.7447901,11.6346
2021-09-26 20:43:00,56.601002,89.017403,311.96799,76.386902,52.0,46.0,58.0,5.0,247.0,26.0,18.0,7.0,15.0,16.0,68.0,369.34698,281.362,4.62391,0.0,0.0535715,67.772102,31.7188,56.474201,13.006
2021-09-26 20:44:00,55.790501,86.516197,320.405,77.226196,53.0,20.0,49.0,4.0,247.0,27.0,18.0,8.0,15.0,18.0,70.0,374.603,280.91299,1.51305,0.0,0.042328,53.0042,31.922199,0.59137702,13.1935
2021-09-26 20:45:00,56.666698,83.9795,318.33301,75.053596,52.0,45.0,39.0,4.0,234.0,27.0,18.0,8.0,31.0,17.0,68.0,373.638,278.67001,1.39301,0.0,3.7500001E-2,48.421101,44.7384,57.527302,10.8175
2021-09-26 20:46:00,56.330898,83.163902,318.31601,75.104202,52.0,19.0,39.0,5.0,235.0,27.0,18.0,8.0,35.0,17.0,66.0,375.564,278.44501,4.18011,0.0,4.7619101E-2,43.6455,53.641102,0.0,10.3096
2021-09-26 20:47:00,57.6171,78.348198,318.858,71.568901,52.0,44.0,60.0,5.0,238.0,27.0,18.0,8.0,18.0,18.0,66.0,366.759,277.548,5.90903,0.0,0.0428572,52.3853,48.480202,57.988899,9.3191996
2021-09-26 20:48:00,57.2113,68.3507,305.11099,71.179604,52.0,19.0,67.0,5.0,238.0,23.0,17.0,8.0,16.0,18.0,67.0,372.50201,277.99701,6.2815499,0.0,5.2910101E-2,71.925797,46.6665,0.0,10.1134
2021-09-26 20:49:00,58.285702,66.231102,310.97601,66.427101,55.0,39.0,46.0,5.0,241.0,20.0,17.0,8.0,16.0,18.0,70.0,368.51401,277.772,5.4243102,0.0,5.8201101E-2,56.0928,35.718102,58.767101,10.4583
2021-09-26 20:50:00,56.535,65.621696,312.79401,65.908096,53.0,22.0,41.0,5.0,237.0,24.0,17.0,8.0,15.0,19.0,66.0,376.89999,277.548,2.90347,0.0,4.7619101E-2,46.9603,25.8125,0.85555601,11.0058
2021-09-26 20:51:00,57.6926,77.816101,313.05301,65.535599,52.0,45.0,40.0,5.0,236.0,22.0,17.0,7.0,15.0,18.0,56.0,371.31699,276.64999,2.6131699,0.0,4.7619101E-2,44.93,35.9417,58.5438,12.1599
2021-09-26 20:52:00,55.316502,79.980698,320.625,64.920799,52.0,19.0,55.0,5.0,236.0,24.0,17.0,8.0,22.0,17.0,53.0,387.448,274.18201,3.91364,0.0,2.6624999,60.516102,29.7321,2.40365,12.5914
2021-09-26 20:53:00,58.043999,84.994102,323.09299,65.1968,52.0,38.0,64.0,3.0,241.0,25.0,17.0,9.0,31.0,20.0,64.0,377.14801,273.06,4.6689,0.0,38.486099,69.075996,30.5667,56.613899,12.3805
2021-09-26 20:54:00,56.268501,77.958801,326.97299,65.714302,51.0,29.0,46.0,5.0,240.0,24.0,17.0,7.0,17.0,20.0,68.0,386.186,270.81699,5.8499498,0.0,32.727798,53.387501,31.9646,4.5836802,12.1372
2021-09-26 20:55:00,55.1786,69.4244,323.61801,66.026802,52.0,44.0,42.0,5.0,242.0,24.0,17.0,8.0,15.0,20.0,68.0,378.733,267.89999,4.2534699,0.0,13.6736,47.1446,31.305599,55.493099,11.1534
2021-09-26 20:56:00,52.381001,59.608101,297.08701,60.147499,47.0,22.0,41.0,3.0,236.0,27.0,16.0,7.0,13.0,18.0,61.0,364.56299,266.55399,2.6354201,0.0,32.614799,43.905899,49.901798,10.713,9.42031
2021-09-26 20:57:00,53.271198,63.0952,308.27301,59.7994,48.0,21.0,56.0,5.0,240.0,27.0,16.0,8.0,14.0,18.0,56.0,383.091,268.797,2.53824,0.0,17.239,53.534901,49.124199,50.880699,8.3496199
2021-09-26 20:58:00,52.934399,64.407402,299.40601,59.8843,48.0,20.0,64.0,5.0,238.0,24.0,16.0,7.0,14.0,16.0,58.0,390.75699,270.14301,5.5826898,0.0,7.9110999,68.814499,47.5345,24.9175,8.1882401
2021-09-26 20:59:00,56.811501,84.864098,316.31299,63.344898,49.0,36.0,49.0,3.0,241.0,21.0,16.0,7.0,15.0,18.0,62.0,385.255,267.67499,5.0159702,0.0,4.5805702,52.290199,45.536499,48.129601,9.1666698
2021-09-26 21:00:00,56.6782,86.5625,335.27802,64.699097,51.0,23.0,45.0,3.0,251.0,22.0,17.0,8.0,29.0,21.0,65.0,412.10699,268.12399,4.7484102,0.0,0.54100698,48.151001,45.393101,35.962299,12.4058
2021-09-26 21:01:00,58.055599,90.543198,328.82001,65.830399,51.0,25.0,45.0,5.0,254.0,22.0,20.0,10.0,27.0,34.0,65.0,391.41101,266.55399,2.7131701,0.0,2.1402099,50.115101,44.893299,45.368698,12.6794
2021-09-26 21:02:00,57.847698,88.893501,320.30399,64.619598,51.0,35.0,63.0,5.0,261.0,22.0,24.0,9.0,17.0,16.0,56.0,380.92599,267.45099,2.9881001,0.0,3.2460301,66.727798,29.0513,41.7257,12.3675
2021-09-26 21:03:00,58.888901,89.785698,334.87,67.700401,52.0,19.0,62.0,4.0,266.0,25.0,24.0,8.0,16.0,17.0,59.0,379.10699,268.349,5.8516898,0.0,3.94451,67.659698,34.486099,42.919601,10.5367
2021-09-26 21:04:00,57.986401,85.523201,326.20401,72.929398,50.0,35.0,48.0,4.0,259.0,24.0,23.0,8.0,15.0,16.0,68.0,377.72501,267.22699,6.2362599,0.0,5.1521201,52.931999,33.091702,44.296501,9.44345
2021-09-26 21:05:00,58.541302,86.25,332.19699,74.818802,52.0,19.0,40.0,4.0,268.0,26.0,23.0,7.0,15.0,18.0,69.0,371.70499,268.349,4.7186499,0.0,5.5654702,44.126202,31.074301,38.9035,10.0658
2021-09-26 21:06:00,57.1577,84.576401,320.42099,72.3955,51.0,36.0,40.0,4.0,262.0,24.0,22.0,8.0,16.0,19.0,68.0,360.97101,270.14401,2.7584801,0.0,4.9589901,43.800598,54.452999,45.25,9.9241104
2021-09-26 21:07:00,57.6409,82.607597,328.647,73.6875,53.0,19.0,55.0,4.0,265.0,28.0,23.0,7.0,36.0,18.0,67.0,300.23801,270.81699,2.1793201,0.0,4.6388898,58.368999,31.909201,33.450699,9.0833302
2021-09-26 21:08:00,57.708302,68.462601,322.99701,72.796097,52.0,40.0,54.0,4.0,265.0,24.0,23.0,6.0,23.0,18.0,65.0,303.194,268.797,4.3365302,0.0,4.3928499,65.424698,63.146198,46.560902,9.63624
2021-09-26 21:09:00,57.706501,65.374496,325.73599,76.134598,53.0,23.0,47.0,4.0,271.0,23.0,23.0,7.0,17.0,19.0,69.0,359.37399,266.55399,4.835,0.0,4.3418698,51.333302,53.969101,25.142,11.9167
2021-09-26 21:10:00,58.726898,62.814098,302.25,75.685204,53.0,44.0,40.0,4.0,270.0,23.0,23.0,7.0,16.0,19.0,69.0,283.24301,265.65601,5.13797,0.0,4.3262,44.5172,51.1572,48.286598,13.7649
2021-09-26 21:11:00,57.083302,66.009903,311.564,76.460602,51.0,33.0,43.0,4.0,292.0,23.0,22.0,7.0,16.0,34.0,70.0,264.55701,265.43201,2.8594,0.0,4.6550298,41.250702,31.8304,13.1655,13.3495
